OTU	NSF22.NOVI.1M21	NSF14.NOVI.PM17	NSF22.NOVI.PM19	NSF22.NOVI.1M17	NSF14.NOVI.1M24	NSF6.NOVI.PM16	NSF6.NOVI.PM20	NSF22.NOVI.1M23	NSF14.NOVI.PM22	NSF14.NOVI.1M16	NSF14.NOVI.2M9	NSF14.NOVI.2M7	NSF14.NOVI.2M13	NSF14.NOVI.2M15	NSF14.NOVI.2M12	NSF14.NOVI.2M6	NSF14.NOVI.2M14	NSF14.NOVI.2M8	NSF14.NOVI.2M11	NSF6.NOVI.3M5	NSF22.NOVI.4M5	NSF6.NOVI.4M3	NSF22.NOVI.3M1	NSF22.NOVI.5M2	NSF6.NOVI.5M2	NSF14.NOVI.4M5	NSF14.NOVI.5M3	NSF14.NOVI.3M5	NSF14.NOVI.6M5
850c42be472cd12af5004c2f0487b230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
852ee79f580f682e828929768143ce27	0	0	0	0	0	0	0	59.9809004092769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
854a9c2d0d0e94178b92757f83c4bd44	0	0	0	0	0	0	0	0	0	0	10.5310344827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8580cbddd75d8e3d29e0f45c8959ad95	1090.7027027027	0	868.966966966967	3531.48648648649	0	290.570570570571	1553.78978978979	389.804804804805	249.324324324324	243.678678678679	20.6366366366366	181.540540540541	645.156156156156	792.621621621622	84.7957957957958	43.9339339339339	459.834834834835	3765.61561561562	1130.62462462462	143.882882882883	49.2282282282282	0	14.3003003003003	244.219219219219	90.5465465465465	541.066066066066	0	901.114114114114	27.1201201201201
858cb4ac7906c23ff46fbdfb0a3da294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85b5b3c5d76cb0721d1622d1e00621e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85e997f4876be67d22760f08ef530bda	42.4299065420561	0	0	0	0	19.6588785046729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85f54a82961277a78eabf89c05462f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860408f3e776fe41356656ef1a2c280e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8621659381fd5945f5845456ad9ffb59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864564cc91e811e14dc46e18dc08305d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8671ec74ab98dcbab0f43825e3990a7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871b7be68ca52f30fb807f32a7148f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87326089362b8b3da329be46f8fe8307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87422f2c0f25f2619d124bf00db577ec	0	0	508.154	0	0	0	0	92.12	0	140.65	737.542	0	0	0	0	0	0	0	0	0	3636.414	0	112.926	0	0	0	0	0	0
875600d01fa63112389814cefbad9091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94581280788177	0	0	0	0	0
878d4e9cab56d2f80d6b97adaab3259d	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3594936708861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bb7694ebffcddb24f50110389cf121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bc96fb11c0cee6b99e53f8dc888e03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69954476479514	0	0	0	0	0	0	0	0	0	0	0	0	0
87ccd167cb65daafbd2508dcc7df07c7	0	0	77.5567765567766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883c1d2f6d666b44ca19f511a2d05b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8841e56de3b321eca8d4464a58d1a9a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8377777777778	0	11.08	0	0	0	0	0	0	0	0	0	0	0
884cf50bb9f2389316a59e868c5787be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10487804878049
8863e09dcc318b1bb53f29754a0c5633	22.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886afd780768ab405cc109fc2dd47f8f	15333.0769230769	0	3852.00732600733	2267.74725274725	0	77.051282051282	0	1779.20146520147	19.007326007326	0	335.604395604396	0	16.3956043956044	112.421245421245	206.860805860806	35.7252747252747	0	420.054945054945	0	0	0	0	0	0	0	0	0	0	0
88a2d61f44f464f5544ce557fb5de398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88b8ab9032a199330a0ad4c2509639c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88cebbc1e879414a0d61100d62da8a4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892713e938d22419bbb1249213602e79	0	29.54	282.31	88.87	0	0	0	293.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.61	466.87	0	0	0	0	0
892e496dcd8762ce84c3e337a2507a8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.16	0	0	0	0	0
892ed29fdfe259c02cc0037e3e6fcc49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8931ea5236aac5c689ff21bf4922e2d9	0	0	0	0	0	33.656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893b082ca4ff28514dc30e3f37c8533c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894ace2b3e6052c117a46f4ca1b83b44	0	0	0	0	0	0	0	0	0	166.452307692308	0	0	0	0	0	0	0	0	4701.96615384615	0	0	0	0	0	0	0	0	0	0
89ff91fcb576b902de28c44c7fc2aaae	0	46.3333333333333	9216.53333333333	0	0	461.941176470588	64253.7647058824	0	2401.22745098039	63.643137254902	44.9137254901961	237.070588235294	0	0	110.733333333333	0	0	0	1823.86666666667	0	0	0	805.658823529412	1317.03137254902	0	0	6.11372549019608	0	0
8a2956ce11a37f9096770ffb015ac760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a3ccbef5a80cecf5225e1b4c43630cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a46bb05b55d62c4b9219efc6b6b80b1	90.8	0	0	0	0	0	0	41.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a5dc104d287a157a052f6cd29e64d45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a7fbcc2efdb28ea865176f6da6e224a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a87f291b65deebd5b73fa69d82581f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aa36490f207b4a6fb393156c62a354e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aa61fd73e6bd1871fa346cde1ca5ffa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aac2e19e2f2c2a49c9bad2ac3481a03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aed8522fc58c26080d37dddaac682ac	0	0	0	0	0	0	0	0	0	0	0	278.839483394834	0	0	0	0	0	96.590405904059	0	0	0	0	0	0	0	0	11.5073800738007	0	0
8aefd2b1355ac3d45341cb6e6c83075b	0	7.385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b11184fdafa648f8391e792609c6de1	0	48.1576086956522	0	64.3967391304348	55.7336956521739	0	0	34.1358695652174	28.2010869565217	0	0	0	0	0	0	0	0	0	0	20.8315217391304	11.1358695652174	0	22.1847826086957	19.0978260869565	0	0	0	0	0
8b1bcb21614f7b205537740e01870fe1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b425e92bacd59cbade6c17b3bae17cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b5b2b14ebbcd30fb8de9ad734f947e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b6407a3f21474e990e3af56f6eed417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b85f465a9ed0c8001576876f9135ba9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ba3000cd5f09b64019e4cccf6089021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bb3b22d8dc9b23339762479c4fd10db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1009174311927	0	0	0	0	0	965.009174311926	0	37.4495412844037	0	0	0	0	0	0
8bc699c0ba7d0e08808ef4f497559624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bd7ba199e1728741b7069deb43a246f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c1871f1c139cbc436098842105cc47c	0	0	0	0	0	0	83.9683544303797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c2d3cc25ff3b1e5d11aaefa2c05db65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c35729b8c6834819fed2420425f1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c3d5c824c715559cfcbfc8ec5dcfc5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.2997198879552	0	0	0	0	0	0	0	0	0	0	0	0	0
8c7b233c434b7035f9241cc2cb072361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c8fc997e04edeb84a7c9e2c1ff61041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ca858cde2e0abbcbaa81af077d04360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.3515151515152	0	0	0	0	0	0
8cd7695e1d123dee1617fb867d098153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d0591b78ad61865a0becec5610f4cf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d24f80ae7f4ea0b429b8f8e6abf97a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d7217c3c4f48e2638f982249dc9d5ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4003294892916
8d835a7866f7d8e1a2bfeeb727590602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d94d243e43ac801e10aa1609a4459ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8de701d63f7f1f262d4ea0335557e4fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8dfb02c067eacfc7bc2b371f18487312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e05ec7d198b3b05569a9fc5b27eb336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e2090ce298a71765db6b628e0dd7f71	0	0	0	0	0	46.2307692307692	145.791208791209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e7cd2f9c6e827c7610c7ece38b4c4b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e9d9e676c8e562d03b4cf5f1479f1b2	0	0	0	0	0	0	144.20652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ebf94b1c0ab513c60afc3f4f6405109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ec0986be01228dc109a127be434a074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8edf450f4627cf68ec06dd8fbd8f8cc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8efb0ba83182c7beca8a5d87e4f240c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f0cf2295cca3dd6d817f7414e4a9fe2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fa343e4b214ce3fd44ac9ee437da066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0
8fb31801ce376734868a090e4384dfa7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fe67b655ba3dbba3f7ea8aea4ad6caa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fede92a5cdbb8319d3f15412763a90d	0	0	6210.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904a9ea169b8d705edb03a0bd71dd212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90c697e7e65a5f10bd13f0a503252ac8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90d3b8c72957ffd36f278a9bc1446346	0	47.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90e8296909d2ed0f7f470870ae75f83f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90fcd82073517f549003f20b7f26ed46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.04	0	0	0	0	0	0	0	0	0	0	0	0
913aef58d094862f676f44ec025ad4a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914f1d34ce4afc67a1783387f0d4e4f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918a7412f7e0c16fbb5b75ad12425b78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56862745098039
91d992d13e1cebece22784087f0b4f2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91e79c8590209b38b0797b33b59a04d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9214e5b3e5b4eaf8aa23aa6ab4c22fa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92460264c37a28ad9792e441a65464d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39277108433735	0	0
92523d380b394c57e735d88f45ef95f6	0	0	0	0	0	0	0	0	0	0	0	162.508064516129	0	0	0	0	0	13.4032258064516	0	0	0	0	5.48655913978495	0	0	0	0	0	0
92a85d77da227f41d9eb5c646aebad81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92d2ecbe6d154047e6059dc85f13b935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92db260f9b4289c575b22bd3703745c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92fbc09c5c95bd54e342d241a4ecbec8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933700b2cbde7df27bf48943ddd30a9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9386008c033ce0f4c2479638b083c706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93c03f31a2e6d9860c616e973d0d25ad	0	0	0	0	0	53.9358974358974	481.92094017094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9425111883e864b68de22cd3382fe331	0	0	0	0	29.3	0	0	0	0	0	274.86	345.442857142857	0	204.608571428571	80.6771428571429	215.965714285714	1410.94	14.2457142857143	506.217142857143	0	0	0	5.83142857142857	0	0	0	0	22.5628571428571	0
944b73e1147f838be15f08b93d83f1a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9463c6b9fa6437f005f8e6006eda3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947653ad3f00dcf86cfb60695a4aba39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9480c1003caab2a6f8c8f808805b4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950b0b2f790555be39379bbb9326aeb2	0	0	0	0	0	0	66.335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9536337e9ca39cce9d6affbfa64d8da4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9551d1880576ade9c305fff087426cec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9588ec072a7137ef5ac3fdc2d25f1318	0	0	0	0	0	419.299003322259	1322.28903654485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0697674418605	0	0	0	0
95a4cffb35c71ee64add48250401d408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95b61ee151d8cc0d60f946ce80955614	695.819423368741	0	0	139.344461305008	0	0	0	0	0	0	0	0	61.1259484066768	0	0	0	0	0	0	0	0	0	0	1.52352048558422	0	0	0	0	0
964ba79d61d43d2ba5623c0b9c6fefc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965532f19c0e6c90f400c5f632ddf141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965c3a6be49bba757814fe66627baa0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965d976d19c1551d821907dede062801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968e0558662efe21a2e81008120a901c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96c151fc2be23c7b322ea3f8457b2b12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973b2cca8846e21ed75017490b340532	17.1320754716981	0	159.796226415094	61.4792452830189	0	0	0	138.258490566038	0	1010.48301886792	0	0	0	266.375471698113	0	0	0	0	0	0	0	0	2.56792452830189	0	0	9.53207547169811	0	0	0
978f270231b52fb5d0e826b68cafdd26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9791f6009346424a47cc742abd4b52a8	0	0	0	0	0	0	0	0	0	332.901538461539	0	0	0	0	300.138461538462	0	0	0	86952.3076923077	0	0	0	0	0	440.021538461538	0	0	0	0
9795f33942a87b8a202bb25664051857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97df308bda4ed9087e66e517861146d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97ee131f395219fe2171de823a2b154d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98391df043db6d31cf0decbb9a73406f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98494cfe9b888d27cfb9c76b41490cc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9867eaa4ce105bd8731ca0afc996b98d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9878b280ead5be7aaad7452d4f981349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.6015200868621	0	0	0	0	0	0	0	0	0	0	0
9879130b33a9b9abddf9f1e286e9db59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9893fa614608dcb16dc5f1de18d7ea83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98a40e0808b6e320d5fa027943e8103a	0	6.72230652503794	21.4188163884674	0	0	0	0	0	0	16.4172989377845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9957dd053cded62b3507bf8221d3228d	0	0	0	0	0	0	56.6965811965812	0	0	46.2371794871795	29.3653846153846	839.619658119658	0	0	60.3354700854701	0	0	15.9807692307692	0	0	2.91880341880342	0	154.07905982906	87.9594017094017	0	0	0	0	0
9974d5595673011ad79067a5bc8e3889	0	0	0	0	0	0	0	0	0	0	12.3145161290323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9998b6c63bb87136d5c56a1f742202ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99c355eb798d9ecb8322cb4a870b974b	0	0	0	0	25.2586206896552	20.7241379310345	882.285714285714	0	0	26.6477832512315	22.5665024630542	670.041871921182	0	0	25.2906403940887	0	0	0	218.197044334975	99.1305418719212	0	6001.28325123153	11.7290640394089	96.4458128078818	99.7290640394089	0	0	0	19.3743842364532
99efcb2832581d4fb4fed536422b5476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a2a1ec75e13bc6a45acb1b480af883f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a394849a19382dcbce566aeb31bfb45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a824c38a4a8fc78fe0c685adbd9dad8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a9506484967d19ee41ee0bf87007205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9add469bebbf7234512cf78fc691d2e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9495798319328	0	0	0	0	0	0	0	0	0	0	0
9aefd12519f64dc10da63ed744e962a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b4685dd3fb5ffeb6f39f4d86dc4e758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b93ff32bcbb696644e74afe66fb0584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9bdddc60cf08d4997215710141cce294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25044091710758	0	0
9c08e35bdb66701e45157c3498c8b1de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9708737864078
9c10f50dcdca07102d4d5e0ad92eaba8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c2436646967ad8a9a31f3b246f7ca51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c966233776687eba33fb22ae4e6643b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ca38cea75b96ad0741c8adf19b85e64	0	0	0	8.69897209985316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cb7f57b8e6feb67471567fe696779d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ceddd50f886021e5009776ed3180724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cf70afc48875d49d9515fec9ce70305	228.636690647482	228.428057553957	0	53.2769784172662	0	105.931654676259	0	0	83.9964028776978	97.294964028777	3987.77697841727	978.55035971223	48.2985611510791	29.4388489208633	166.205035971223	517.485611510791	316.71582733813	26.9028776978417	0	0	120.388489208633	0	883.377697841727	0	0	18.1726618705036	25.2410071942446	0	0
9d013757b3a26114cad6374303ee51db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45095948827292	5.35181236673774	0	0	0	0	0
