OTU	NSF14.NOVI.1M22	NSF6.NOVI.1M20	NSF6.NOVI.1M16	NSF22.NOVI.PM24	NSF14.NOVI.PM25	NSF22.NOVI.PM22	NSF22.NOVI.1M19	NSF14.NOVI.1M19	NSF14.NOVI.1M17	NSF14.NOVI.3M7	NSF14.NOVI.3M13	NSF14.NOVI.3M9	NSF14.NOVI.3M11	NSF14.NOVI.3M15	NSF22.NOVI.PM18	NSF14.NOVI.3M8	NSF14.NOVI.3M12	NSF14.NOVI.3M14	NSF14.NOVI.3M10	NSF14.NOVI.3M6	NSF6.NOVI.5M3	NSF6.NOVI.3M1	NSF22.NOVI.3M2	NSF22.NOVI.5M3	NSF22.NOVI.6M1	NSF6.NOVI.4M1	NSF6.NOVI.4M4	NSF22.NOVI.4M1	NSF14.NOVI.4M1	NSF14.NOVI.5M4
83309c93c411043eeaf789e3e31c9148	0	0	13.0163043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91304347826087	0	3.09782608695652	0	0	0	0	0	0	0
8337f7d172e3e29fa58844544fc3b539	2112.69892473118	0	0	0	0	0	0	0	692.899641577061	0	11.405017921147	15.741935483871	83.5268817204301	0	0	795.530465949821	37.5985663082437	257.874551971326	145.326164874552	0	0	0	0	0	79.5519713261649	0	0	0	0	0
8340610a1b8e204cb4463c7599e7cf75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10338983050847	0	1.93389830508475	0	0	0	0	0	0	0
834f7f3b273523858065529299140a1c	0	44.0336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8352918c11b512230b14ed21f6a1341c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838fb1d5c5fd774aaa447fc13aa0c5cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83d4d14da765860fe681349fc6d8b39d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8406049b32cf74653bf70e0da6d14316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841fab9585102058d1e69ce485d921ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84b9596688df0663890d75d3dbe34fa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84e1b3003e1b45505c4fa873f5048e36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850c42be472cd12af5004c2f0487b230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
852ee79f580f682e828929768143ce27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
854a9c2d0d0e94178b92757f83c4bd44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8580cbddd75d8e3d29e0f45c8959ad95	0	110.156156156156	2229.37237237237	904.111111111111	184.459459459459	462.021021021021	0	0	0	15227.4774774775	1366.42942942943	1305.81081081081	2624.27627627628	2814.56756756757	71.1171171171171	31160.1381381381	362.27027027027	0	30.4384384384384	1294.45045045045	1472.7987987988	16.6606606606607	23.981981981982	99.4564564564565	3040.27627627628	144.57957957958	617.153153153153	11.1771771771772	2431.02702702703	64.6276276276276
858cb4ac7906c23ff46fbdfb0a3da294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85b5b3c5d76cb0721d1622d1e00621e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85e997f4876be67d22760f08ef530bda	0	0	11.1915887850467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85f54a82961277a78eabf89c05462f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860408f3e776fe41356656ef1a2c280e	0	0	0	0	12.4599156118143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8621659381fd5945f5845456ad9ffb59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864564cc91e811e14dc46e18dc08305d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8671ec74ab98dcbab0f43825e3990a7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871b7be68ca52f30fb807f32a7148f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87326089362b8b3da329be46f8fe8307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87422f2c0f25f2619d124bf00db577ec	0	0	0	6198.476	0	1969.32	1028.924	106.06	0	0	0	43.922	0	0	0	0	0	0	0	0	0	0	69.596	115.564	0	0	0	4.06	0	0
875600d01fa63112389814cefbad9091	0	38.7192118226601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.8768472906404	0	0	0	3.47290640394089	0	0	0	5	0	0
878d4e9cab56d2f80d6b97adaab3259d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bb7694ebffcddb24f50110389cf121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bc96fb11c0cee6b99e53f8dc888e03	0	0	0	0	0	0	0	0	0	0	0	13.3308042488619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13353566009105	0	0
87ccd167cb65daafbd2508dcc7df07c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883c1d2f6d666b44ca19f511a2d05b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8841e56de3b321eca8d4464a58d1a9a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.9666666666667	0	0	33.6111111111111	0	0	0	0	0	0	0	0	0	0
884cf50bb9f2389316a59e868c5787be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8863e09dcc318b1bb53f29754a0c5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886afd780768ab405cc109fc2dd47f8f	0	0	0	778.457875457876	0	6913.05494505495	3586.13186813187	0	0	0	7.76923076923077	40.2234432234432	0	0	10062.5054945055	0	0	0	0	0	0	11.6153846153846	0	0	0	65.3150183150183	0	12.3919413919414	0	0
88a2d61f44f464f5544ce557fb5de398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88b8ab9032a199330a0ad4c2509639c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88cebbc1e879414a0d61100d62da8a4c	0	0	0	843.333333333333	46.8730158730159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892713e938d22419bbb1249213602e79	0	0	0	0	0	0	76.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.27	24.66	614.62	0	0	0	0	0
892e496dcd8762ce84c3e337a2507a8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892ed29fdfe259c02cc0037e3e6fcc49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8931ea5236aac5c689ff21bf4922e2d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893b082ca4ff28514dc30e3f37c8533c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.0698689956332	0	0	0	0	0	0	0	0	0	0
894ace2b3e6052c117a46f4ca1b83b44	0	0	0	0	0	0	0	0	0	0	0	0	1469.91692307692	0	0	0	16.1384615384615	0	0	0	0	0	0	0	0	0	4275.85230769231	0	0	0
89ff91fcb576b902de28c44c7fc2aaae	0	2003.63921568627	0	3333.63529411765	917.2	160.890196078431	0	0	0	0	0	51.6745098039216	0	0	708.125490196079	0	0	0	0	0	0	0	26.843137254902	29.0156862745098	0	0	0	1671.74117647059	0	11.8470588235294
8a2956ce11a37f9096770ffb015ac760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a3ccbef5a80cecf5225e1b4c43630cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9029702970297	0	0	0	0	0
8a46bb05b55d62c4b9219efc6b6b80b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a5dc104d287a157a052f6cd29e64d45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a7fbcc2efdb28ea865176f6da6e224a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a87f291b65deebd5b73fa69d82581f7	0	0	10.2628571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aa36490f207b4a6fb393156c62a354e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aa61fd73e6bd1871fa346cde1ca5ffa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aac2e19e2f2c2a49c9bad2ac3481a03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aed8522fc58c26080d37dddaac682ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1842.78782287823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aefd2b1355ac3d45341cb6e6c83075b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b11184fdafa648f8391e792609c6de1	0	0	26.0326086956522	0	25.679347826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4836956521739	17.2336956521739	18.6032608695652	1.91304347826087	37.1141304347826	19.3804347826087	0	9.19565217391304	0	0
8b1bcb21614f7b205537740e01870fe1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b425e92bacd59cbade6c17b3bae17cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b5b2b14ebbcd30fb8de9ad734f947e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b6407a3f21474e990e3af56f6eed417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b85f465a9ed0c8001576876f9135ba9	0	0	0	0	29.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ba3000cd5f09b64019e4cccf6089021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bb3b22d8dc9b23339762479c4fd10db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.064220183486	46.9908256880734	0	0	130.366972477064	0	0
8bc699c0ba7d0e08808ef4f497559624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bd7ba199e1728741b7069deb43a246f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c1871f1c139cbc436098842105cc47c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c2d3cc25ff3b1e5d11aaefa2c05db65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.59706959707	0	0	0	0	0
8c35729b8c6834819fed2420425f1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c3d5c824c715559cfcbfc8ec5dcfc5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c7b233c434b7035f9241cc2cb072361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c8fc997e04edeb84a7c9e2c1ff61041	0	0	0	0	9.1747572815534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ca858cde2e0abbcbaa81af077d04360	0	0	14.5151515151515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.90303030303	0	0
8cd7695e1d123dee1617fb867d098153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d0591b78ad61865a0becec5610f4cf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d24f80ae7f4ea0b429b8f8e6abf97a9	0	19.5522388059701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d7217c3c4f48e2638f982249dc9d5ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24382207578254
8d835a7866f7d8e1a2bfeeb727590602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d94d243e43ac801e10aa1609a4459ac	0	0	13.6857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8de701d63f7f1f262d4ea0335557e4fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8dfb02c067eacfc7bc2b371f18487312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e05ec7d198b3b05569a9fc5b27eb336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e2090ce298a71765db6b628e0dd7f71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e7cd2f9c6e827c7610c7ece38b4c4b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e9d9e676c8e562d03b4cf5f1479f1b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ebf94b1c0ab513c60afc3f4f6405109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ec0986be01228dc109a127be434a074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8edf450f4627cf68ec06dd8fbd8f8cc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8efb0ba83182c7beca8a5d87e4f240c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f0cf2295cca3dd6d817f7414e4a9fe2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fa343e4b214ce3fd44ac9ee437da066	0	14.0860215053763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fb31801ce376734868a090e4384dfa7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fe67b655ba3dbba3f7ea8aea4ad6caa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fede92a5cdbb8319d3f15412763a90d	0	0	0	0	0	153.855	0	0	0	0	0	0	0	0	62134.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904a9ea169b8d705edb03a0bd71dd212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90c697e7e65a5f10bd13f0a503252ac8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8131868131868	0	0	0	0	0	0
90d3b8c72957ffd36f278a9bc1446346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90e8296909d2ed0f7f470870ae75f83f	0	0	0	421.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90fcd82073517f549003f20b7f26ed46	0	34.9333333333333	31.9333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913aef58d094862f676f44ec025ad4a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97693574958814
914f1d34ce4afc67a1783387f0d4e4f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918a7412f7e0c16fbb5b75ad12425b78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.63725490196078
91d992d13e1cebece22784087f0b4f2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7803921568627	0	0	10.6156862745098	0	0
91e79c8590209b38b0797b33b59a04d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9214e5b3e5b4eaf8aa23aa6ab4c22fa8	0	0	0	3048.96336996337	0	0	0	0	0	0	0	24.1318681318681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92460264c37a28ad9792e441a65464d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92523d380b394c57e735d88f45ef95f6	0	0	0	0	0	0	20.6424731182796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18010752688172	0	0	0	0	0
92a85d77da227f41d9eb5c646aebad81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92d2ecbe6d154047e6059dc85f13b935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653.963709677419	0	0	0	0	0	0	0	0	0	0	0
92db260f9b4289c575b22bd3703745c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5109489051095	0	0	0	0	0	0	9.87591240875912	0	0
92fbc09c5c95bd54e342d241a4ecbec8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933700b2cbde7df27bf48943ddd30a9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9386008c033ce0f4c2479638b083c706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93c03f31a2e6d9860c616e973d0d25ad	0	55.9850427350427	0	0	0	1468.39743589744	0	0	0	0	0	0	0	0	75.9017094017094	0	0	0	0	0	0	10.5854700854701	0	0	0	76.2029914529915	0	0	0	0
9425111883e864b68de22cd3382fe331	106.591428571429	14.9714285714286	0	0	0	0	0	0	0	228.154285714286	15.1514285714286	0	0	0	0	0	164.842857142857	159.882857142857	173.768571428571	43.2142857142857	0	0	3.26	0	29.2685714285714	0	55.9228571428571	33.8314285714286	0	2.15714285714286
944b73e1147f838be15f08b93d83f1a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9463c6b9fa6437f005f8e6006eda3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947653ad3f00dcf86cfb60695a4aba39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9480c1003caab2a6f8c8f808805b4664	0	0	0	0	0	0	6.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950b0b2f790555be39379bbb9326aeb2	0	0	0	0	0	0	0	0	25.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9536337e9ca39cce9d6affbfa64d8da4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9551d1880576ade9c305fff087426cec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9588ec072a7137ef5ac3fdc2d25f1318	0	182.800664451827	0	0	0	0	0	0	0	0	0	0	0	0	0	553.039867109635	0	0	0	0	0	26.3322259136213	0	0	0	509.471760797342	97.5382059800665	0	0	0
95a4cffb35c71ee64add48250401d408	0	0	0	0	0	76.544776119403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95b61ee151d8cc0d60f946ce80955614	0	0	0	483.731411229135	0	0	0	0	0	0	0	0	88.4051593323217	0	0	0	0	0	0	0	0	0	36.3566009104704	2.13808801213961	20.7253414264036	0	0	7.701062215478	0	0
964ba79d61d43d2ba5623c0b9c6fefc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965532f19c0e6c90f400c5f632ddf141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66236162361624
965c3a6be49bba757814fe66627baa0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965d976d19c1551d821907dede062801	0	26.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968e0558662efe21a2e81008120a901c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96c151fc2be23c7b322ea3f8457b2b12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973b2cca8846e21ed75017490b340532	0	0	0	133.660377358491	0	212.879245283019	43.4641509433962	0	0	0	8.00566037735849	0	0	0	217.82641509434	0	0	0	0	14.2679245283019	0	0	3.22830188679245	0	0	0	0	0	0	3.5622641509434
978f270231b52fb5d0e826b68cafdd26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9791f6009346424a47cc742abd4b52a8	0	0	0	0	0	0	0	0	0	0	0	0	19969.36	0	0	0	532.572307692308	0	0	0	0	3.65846153846154	0	0	0	60.3538461538462	62391.3292307692	0	4.83692307692308	0
9795f33942a87b8a202bb25664051857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97df308bda4ed9087e66e517861146d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97ee131f395219fe2171de823a2b154d	0	0	0	0	0	37.8487084870849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98391df043db6d31cf0decbb9a73406f	0	264.218487394958	30.1848739495798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98494cfe9b888d27cfb9c76b41490cc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9867eaa4ce105bd8731ca0afc996b98d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.951441578149	0	0	0
9878b280ead5be7aaad7452d4f981349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.231270358306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9879130b33a9b9abddf9f1e286e9db59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9893fa614608dcb16dc5f1de18d7ea83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98a40e0808b6e320d5fa027943e8103a	0	0	0	0	5.37784522003035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9957dd053cded62b3507bf8221d3228d	0	0	0	0	85.8162393162393	109.581196581197	0	0	0	341.258547008547	0	18.7713675213675	0	0	0	0	0	0	0	0	0	0	1049.49786324786	123.465811965812	1324.23076923077	0	0	70.8461538461539	0	0
9974d5595673011ad79067a5bc8e3889	0	0	0	0	28.5779569892473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9998b6c63bb87136d5c56a1f742202ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99c355eb798d9ecb8322cb4a870b974b	0	116.165024630542	578.049261083744	0	0	0	0	0	0	6097.25123152709	0	0	918.366995073892	101.103448275862	0	39497.881773399	0	0	49.9334975369458	0	24.8349753694581	381.677339901478	29.5073891625616	24.2980295566502	130.357142857143	1484.49261083744	0	0	0	0
99efcb2832581d4fb4fed536422b5476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a2a1ec75e13bc6a45acb1b480af883f	0	48.5185185185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a394849a19382dcbce566aeb31bfb45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
